player_idx,mean,sd,q05,q25,q50,q75,q95,athlete_id,athlete_display_name,athlete_position_abbreviation,team_id,team_abbreviation
231,1.4936535301513525,0.2033107004491432,1.1785789763752368,1.3498891953145777,1.48351491756336,1.6255805670102754,1.8396080568836495,4397002,Ayo Dosunmu,G,4,CHI
4,1.4933621370544856,0.24968906206816058,1.113429886604626,1.3083573775217885,1.474865023601475,1.6611598602966415,1.9224027328855688,3195,Mike Conley,G,16,MIN
490,1.490429302400449,0.3094931914668096,1.027518777981531,1.2723052575163614,1.4626526882305595,1.683315737826825,2.043904656526141,5044385,Leonard Miller,F,16,MIN
465,1.489277440932439,0.19407286923358094,1.1801132775692293,1.3536261748260565,1.4790059127918744,1.6183561703221316,1.8141175788084827,4873138,Ace Bailey,G,26,UTAH
39,1.488504801156917,0.3387060000756168,0.9893571603509939,1.2497989586549665,1.4585910434328382,1.692360055547638,2.073107023566142,2528588,Doug McDermott,F,23,SAC
403,1.4852396170042657,0.19892729360555408,1.1813109713495475,1.3384365078103362,1.4786607958709435,1.6178544814912708,1.819079910631772,4683747,Jaylon Tyson,G,5,CLE
234,1.4843583547491261,0.21034818808138864,1.1628544721729643,1.3379724640829025,1.4717089481532604,1.622056621257795,1.852010210544292,4397020,Luguentz Dort,G,25,OKC
11,1.483875557497744,0.21988356807344517,1.13897913528188,1.3304215311832817,1.4705352233059092,1.6271330705577693,1.8755053356298874,3448,Brook Lopez,C,12,LAC
361,1.483062427879503,0.4055193582241696,0.9222357448937593,1.1971302525526744,1.427211361969814,1.713441791573381,2.221380444226795,4592401,N'Faly Dante,C,1,ATL
326,1.4818867666975655,0.25909481611521595,1.083924045693713,1.3008125226992282,1.4677020664398244,1.639898890051458,1.9448823775147803,4433174,Dylan Cardwell,C,23,SAC
501,1.4816459384869447,0.23033261437088065,1.1334721469944813,1.324160372434482,1.4641911070507212,1.6295882742236443,1.8787347969631873,5105550,GG Jackson,F,29,MEM
112,1.4814867482330194,0.2085773037228865,1.159826068304931,1.3354756772552323,1.4691672510699072,1.6133330195367985,1.8412527250925022,3899664,Simone Fontecchio,F,14,MIA
330,1.48138764682002,0.27307925796801263,1.0727560385808108,1.2814419325632678,1.4591242920304988,1.6575584814167035,1.959591809643581,4433225,Tyler Kolek,G,18,NY
125,1.4805032710396009,0.1826014151864188,1.199449358600095,1.3539104082382059,1.4712996579442983,1.602604984149148,1.7831634834108956,3917376,Jaylen Brown,G,2,BOS
481,1.4799223959242669,0.22672202586738205,1.1334510733803005,1.3225518549839637,1.4692861319292987,1.626250461955246,1.8680701090966745,4997528,Nikola Jovic,F,14,MIA
232,1.479900475590764,0.19361834371712489,1.1744214473662102,1.3438542785266907,1.4694678551428573,1.6074857698003528,1.80581641787036,4397014,Quentin Grimes,G,20,PHI
295,1.479490367843988,0.24700412875111047,1.1060565420393362,1.3080357061526726,1.4609809943683445,1.6369611922005154,1.9172160045415787,4432446,Jabari Walker,F,20,PHI
76,1.4752763093062449,0.16415529187347896,1.2167645964101126,1.364070560396141,1.4684790338121918,1.5805936649629535,1.7591453437699949,3064514,Julius Randle,F,16,MIN
419,1.4752722693778035,0.23802675317145686,1.1054643268606337,1.3095734012077846,1.4602689955071342,1.6291982012835988,1.8869858056964623,4684806,Taylor Hendricks,F,26,UTAH
118,1.472564113439333,0.19019433241850678,1.1815846695058676,1.3399516431814833,1.4640785899503714,1.5978735428826445,1.798626656675004,3908845,John Collins,F,12,LAC
64,1.4712872022278414,0.35459824726646766,0.9619035571911675,1.2214708355177604,1.4269409898110494,1.6738067812843198,2.120561817525478,3032978,Dario Saric,F,23,SAC
240,1.4705639361579532,0.26701620277461857,1.0623787937397997,1.2843562409226559,1.4460431047522058,1.6390591187564973,1.9390380591476242,4397179,Tyrese Martin,G,17,BKN
278,1.470303087469841,0.3771591255723739,0.92550739479038,1.2115227088930784,1.431679410201188,1.6921571192485496,2.14470923501521,4431941,RayJ Dennis,G,11,IND
192,1.469652491014782,0.19223993372832748,1.1655202634419057,1.336131606181182,1.458536459479686,1.59287809193826,1.8022497990056146,4278078,P.J. Washington,F,6,DAL
509,1.4696473839797115,0.2804969377567729,1.053981862635949,1.2757946506536086,1.4483403969918085,1.6445102498549198,1.9669117525730617,5105977,Rasheer Fleming,F,21,PHX
384,1.4655555194562662,0.3982860527680851,0.9036254298586776,1.1936465670666208,1.414350287603152,1.675759795761906,2.222285101893085,4596528,Lawson Lovering,C,29,MEM
352,1.4634511819989897,0.24398835340944483,1.0902738682720439,1.2922639728883483,1.4521776869590886,1.6177938352765315,1.8783734585830005,4576086,Bryce McGowens,G,3,NO
535,1.461353227979882,0.258766139883656,1.0717478264758074,1.2783180278244701,1.4407375586536357,1.6234737118955707,1.9105035729990336,5211176,Tidjane Salaun,F,30,CHA
516,1.4592175452243132,0.3169503063514961,0.9939780748326136,1.2370724525396861,1.4302071766968234,1.6534160092052388,2.0278144190303347,5107897,Jonathan Mogbo,F,28,TOR
31,1.4590820691815902,0.19522246363581416,1.154825364894791,1.32815045596677,1.446638541475937,1.5823725861055018,1.797745291541893,6589,Draymond Green,F,9,GS
545,1.4588648372550557,0.24415231591889933,1.0958659141364757,1.2814379369871833,1.4413441373588949,1.6117066162725742,1.8877400361506933,5279130,Nolan Traore,G,17,BKN
413,1.4550952041853988,0.2935408556560699,1.0280383568638065,1.255833068907739,1.4271541820295275,1.627130927430554,1.984859546903456,4684208,Brooks Barnhizer,F,25,OKC
382,1.4504157477745987,0.22434764875703336,1.104752467941976,1.2957075134339757,1.437629655388673,1.5900470865335712,1.8397219548971875,4594327,Keegan Murray,F,23,SAC
528,1.4495389398638,0.3360017164729551,0.9576375315665878,1.2085276333966555,1.419270166680724,1.661064729175199,2.0473594300147684,5170947,AJ Johnson,G,27,WSH
312,1.4467259145095468,0.33555088791189924,0.9518792061236536,1.2124129602033955,1.4181980829301986,1.6363530436785214,2.046556020816574,4432847,Terrence Shannon Jr.,G,16,MIN
100,1.4400557303803005,0.28350530223025144,1.0090089483662006,1.2418415421235136,1.418478906899219,1.6169592963648378,1.9467628559919623,3137259,Gabe Vincent,G,13,LAL
66,1.438898401662752,0.3178133586371372,0.9774050923016003,1.2135609509458454,1.4109678901165073,1.6356381214254383,2.000080200076696,3037789,Bogdan Bogdanovic,G,12,LAC
377,1.4334784945545394,0.19789881834637418,1.1241692122436913,1.2929400172978391,1.4250554827108002,1.5626282066669044,1.769427136189088,4593125,Santi Aldama,F,29,MEM
342,1.4332021449405798,0.19031213749181247,1.1403101494894705,1.3016982830698507,1.4217135073322522,1.554475799283784,1.758341314597865,4433621,Jalen Duren,C,8,DET
422,1.432573867979589,0.31633115540585044,0.9673295161159148,1.209250402192811,1.4021693994899862,1.6285516791403094,1.9942193134352986,4697268,Kam Jones,G,11,IND
318,1.4312118402582172,0.19728141074952024,1.12597476863872,1.2904530158970364,1.421606376027098,1.5595207464746044,1.7780670221124737,4433083,Cam Spencer,G,29,MEM
440,1.4283832840109654,0.32514598473807127,0.9592220087497437,1.1928872550804006,1.4001036670499105,1.6205267259377116,2.011453240274323,4702745,Amari Williams,F,2,BOS
488,1.4248189110961427,0.24047973565729325,1.0620259860596886,1.258947465886639,1.4069425953380896,1.576270067313914,1.8533677618003257,5037873,Drake Powell,G,17,BKN
58,1.4223162037579118,0.235441613280331,1.064860421744146,1.2529119273130727,1.407083569041014,1.5691442807893716,1.8359406606166413,2991235,Steven Adams,C,10,HOU
153,1.417466567397099,0.3007974434891268,0.972622937043027,1.2069745652045376,1.3891265404449404,1.6072529128965454,1.9482167485156434,4066317,Lindy Waters III,F,24,SA
244,1.4144347160403272,0.27776497287135427,1.0003605593107179,1.2207506213840384,1.3871158908391465,1.579026721336608,1.9182327833411101,4397233,Pete Nance,F,15,MIL
30,1.4143602005971694,0.22261479799803713,1.0761203530257566,1.2592911781322034,1.401993506355696,1.5510265258860656,1.8166890147008548,6585,Andre Drummond,C,20,PHI
109,1.4138559644968343,0.27810989501303834,0.990323058643163,1.2204517828079864,1.3905051506502923,1.5835954886885504,1.91279230798677,3155535,Kevon Looney,F,3,NO
222,1.4128577145590269,0.1882450428392495,1.120754706339542,1.282015632152043,1.4022671368026836,1.5375696066856392,1.7360820487805975,4395712,Andrew Nembhard,G,11,IND
513,1.41180971225683,0.20801794815665,1.0991328326078167,1.2659196368876686,1.399339307450274,1.5441427443220936,1.7753130777144719,5107173,Danny Wolf,F,17,BKN
132,1.4108232249147594,0.3823795101398195,0.8841455991982797,1.142292860556668,1.3635467569044892,1.6181148620392027,2.084276679020417,3936296,Skal Labissiere,C,27,WSH
151,1.4106896481038695,0.2265885296309619,1.069370902825451,1.2482800205247468,1.3965668235876119,1.5565256355262742,1.8064881610993164,4066262,Malik Monk,G,23,SAC
508,1.4101882712941238,0.18720017609006773,1.1206023781981054,1.2791101355599865,1.4018981086104474,1.5280969216724822,1.7319516389776644,5105839,Brice Sensabaugh,F,26,UTAH
238,1.409016953627075,0.1810453141565001,1.1204403427958785,1.287927648997177,1.4007088810899597,1.5220994884183416,1.7238276115039832,4397136,Saddiq Bey,G,3,NO
265,1.408681951332704,0.24108801239335761,1.043327958021028,1.242126835318333,1.3912203854047114,1.5602151433923106,1.8300926168846616,4431690,Zeke Nnaji,F,7,DEN
32,1.4060927746344793,0.2003005463369439,1.1025684195976468,1.2637770943391196,1.3940925834849702,1.5377224315453075,1.762562376694182,6609,Khris Middleton,F,27,WSH
541,1.4034908434666267,0.28206255860267454,0.9787750645931527,1.2082093988685623,1.3840557297874883,1.5704625938712677,1.9180659545725525,5239561,Jase Richardson,G,19,ORL
321,1.3977692604724654,0.33832977461457775,0.9180827165835204,1.1614152380768843,1.360817200503408,1.5854677470868204,2.000952021635393,4433136,Walker Kessler,C,26,UTAH
452,1.3972663157742033,0.18325131764479202,1.1125666726994992,1.2679381315755056,1.3840032925182009,1.5189604998265167,1.7129347692878687,4712896,Noah Clowney,F,17,BKN
270,1.395181085053002,0.28037727106238686,0.9765794482611515,1.1929662302718596,1.3729684482558109,1.5735966321506156,1.8815416360811315,4431752,Kobe Brown,G,12,LAC
245,1.3929807894337978,0.3716373159284612,0.86841872464394,1.1309885239374937,1.3481299750186753,1.5966573578843963,2.063666145274623,4397251,Ron Harper Jr.,G,2,BOS
435,1.3928615326961664,0.22240722122743523,1.0481975247087396,1.235299120926571,1.3785326553858646,1.5387862390169371,1.7836226479615394,4702352,Kobe Sanders,G,12,LAC
317,1.3885161400664707,0.21291930665529435,1.0534951763032865,1.2425344188909373,1.377079278426507,1.5274209342660097,1.7495247568170529,4433076,Ben Sheppard,G,11,IND
156,1.386415852758918,0.17772995772731248,1.1088806506427284,1.2604198124774286,1.3779071949044202,1.5035625650882003,1.6876372825177925,4066336,Lauri Markkanen,F,26,UTAH
97,1.3840933006432201,0.1680705496110208,1.1260364294657872,1.265189492365451,1.3734792870668047,1.4990195796089658,1.6753277666760258,3136195,Karl-Anthony Towns,C,18,NY
304,1.3826436074480266,0.27037709871777543,0.9776240497401142,1.1947902407826199,1.3642457802809118,1.5430522840959062,1.8689278110817278,4432813,Jeremiah Robinson-Earl,F,11,IND
310,1.381704700405244,0.20959402291404614,1.0580135040306606,1.2394991262368429,1.3701887594735944,1.5110005643769746,1.733649256139141,4432823,Jaylin Williams,F,25,OKC
116,1.3796376245175168,0.2024400171615769,1.0583651106460135,1.2408193747138991,1.3679418892835817,1.5126819563620026,1.728603907819604,3907823,Terance Mann,G,17,BKN
6,1.3785131970959639,0.30443029142807126,0.9266066147267615,1.1608113661740072,1.3455701542312197,1.5670690203009647,1.9141839535700056,3209,Jeff Green,F,10,HOU
42,1.376168356936394,0.2554511959058531,0.99295706351801,1.19579549489911,1.3539950857734504,1.536531788203069,1.825779594265052,2578185,Dorian Finney-Smith,F,10,HOU
546,1.3747987188115074,0.2893049768644297,0.9498311235843854,1.1709085388393614,1.3433556700836977,1.5593470767956181,1.8937252317283646,5279133,Joan Beringer,F,16,MIN
398,1.3732042846935701,0.3230612400119242,0.904008212508652,1.1450419601140729,1.337161966138804,1.567805132250247,1.956507255853779,4683688,Dereck Lively II,C,6,DAL
225,1.3730106230044046,0.26547802431320555,0.9733717969178008,1.1856249588493968,1.3510320779418792,1.5398056955552075,1.850693367874175,4395725,Tyler Herro,G,14,MIA
333,1.3720221401699044,0.1850965104754187,1.0872229251015693,1.238741210946824,1.3675441214313624,1.489248473805651,1.694387142699341,4433249,Moussa Diabate,F,30,CHA
154,1.3708171233783866,0.16708865317641913,1.1115906656110286,1.2550457054094477,1.3645674099944043,1.4741220259148813,1.6647426120633315,4066320,Desmond Bane,G,19,ORL
365,1.3643687918016665,0.17116757670967633,1.1020499859511041,1.2487065717608736,1.3544924695680574,1.4730340283075063,1.6591601929397157,4592479,Julian Champagnie,F,24,SA
376,1.3642312291375922,0.37210370090745554,0.8558196061757868,1.1093629817184743,1.3141444157853015,1.55834964311279,2.05459921763752,4593049,Orlando Robinson,C,19,ORL
332,1.3632576866373167,0.25604734989777855,0.9779205468731395,1.1865664291450029,1.3444229534513423,1.5237407730083807,1.8173759119803172,4433247,Jonathan Kuminga,F,9,GS
323,1.358923338316836,0.22261231635648712,1.0156522995494315,1.203335710514672,1.3417109516810655,1.502207618020437,1.7491112367716628,4433144,Caleb Love,G,22,POR
526,1.356666735714345,0.20702710318140816,1.0439186765737904,1.21090656116119,1.3427926116925115,1.4847423071954196,1.7183607775347978,5160992,Alex Sarr,C,27,WSH
124,1.3558552000661328,0.2463949819683986,0.9816275010839328,1.1845064603227211,1.3345846936196568,1.5053093213835025,1.8009772476481594,3914285,Drew Eubanks,F,23,SAC
96,1.3549511159129313,0.1847037486529519,1.0682102116125798,1.2255988308194448,1.343406779608595,1.4710966671102985,1.6819031642274433,3136193,Devin Booker,G,21,PHX
98,1.3480717339913584,0.278738764990153,0.9346752124220522,1.154292242567619,1.3243620658975972,1.5235543654328134,1.8300045950141208,3136776,D'Angelo Russell,G,6,DAL
212,1.3475369359457487,0.2950144831266721,0.9131541010448276,1.1361181358335246,1.3216834796765955,1.5313661987733609,1.8634137536182702,4395620,Hunter Tyson,F,7,DEN
286,1.3456517094565374,0.3225476286665666,0.8735589232822166,1.110254841043353,1.3121021274165916,1.5417752454718197,1.9306980637922964,4432173,Sharife Cooper,G,27,WSH
227,1.3452598391340251,0.23279074043422468,0.9934853986742488,1.182621928629763,1.3284492221667086,1.4879324841160158,1.759324925613552,4396907,Darius Garland,G,5,CLE
218,1.3342697529172023,0.30644354834025694,0.8891666863198431,1.1120951654399114,1.3057341414993926,1.5239842718295176,1.8749132856452244,4395650,Leaky Black,F,27,WSH
484,1.32982982785868,0.22371206561911583,0.9886635214858581,1.1756247285137733,1.3124970412219878,1.4726063245846606,1.7179239158810922,4997538,Karlo Matkovic,F,3,NO
223,1.329786969857891,0.17931215119065644,1.0477568473186145,1.2030892574349465,1.3225252334869024,1.448829818324351,1.6371315009327532,4395723,Keldon Johnson,F,24,SA
255,1.3289910333779462,0.3615079981719309,0.8291716991085308,1.0751532936744597,1.2868667811383987,1.5300710718587038,1.9875753785757015,4397886,Charles Bassey,C,29,MEM
214,1.32678128955432,0.18924952353037428,1.033916574854532,1.1953472603043394,1.3140812896981475,1.4495880469648157,1.6575604835540385,4395625,RJ Barrett,F,28,TOR
523,1.3255514571531875,0.3544437057553601,0.8346724547162679,1.0862707576180584,1.2838874485688223,1.5135574988815856,1.9620160572248653,5157587,Rocco Zikarsky,C,16,MIN
133,1.3241952101845136,0.16421683736364093,1.0689834801761136,1.2092897368625286,1.3160191045804108,1.432427296038103,1.6034908813464692,3936299,Jamal Murray,G,7,DEN
181,1.3230984166268207,0.2347638959514581,0.9711254369263095,1.1597781509126281,1.3063754583170373,1.4654818492510036,1.737149188610944,4277956,Jordan Poole,G,3,NO
137,1.3213960370709255,0.22512155176241555,0.9781456144085494,1.16667938196499,1.30768041339843,1.4555732652490654,1.718272848691811,4017844,Guerschon Yabusele,F,18,NY
73,1.319075151825105,0.22953143334307877,0.966265039207205,1.1576040085181636,1.3064688686089383,1.4688361598064767,1.7181029772781646,3064290,Aaron Gordon,F,7,DEN
496,1.3116991991049842,0.31439690693279576,0.8521370888465819,1.0937371171073789,1.2830910885200333,1.4993961994318101,1.8678872862001363,5091709,Lachlan Olbrich,C,4,CHI
175,1.3107017058926915,0.20768289343330898,0.9906476515019698,1.1641146143432062,1.2997409372335222,1.4389746678049167,1.6731667549451026,4277848,Marvin Bagley III,F,27,WSH
166,1.3056143347083702,0.2840126745702954,0.8812112150026128,1.1069054168434425,1.2813165487277234,1.4804575941241986,1.8098126627467122,4066650,Zach Collins,F,4,CHI
423,1.3054102187152283,0.3423629849302726,0.817863516285159,1.0670264838660493,1.2700756032765268,1.49933312374404,1.9302624157095736,4700818,Vladislav Goldin,C,14,MIA
217,1.2995027056720574,0.18663763226900706,1.015347960833391,1.1694810187625602,1.2890963041455905,1.4205244378011335,1.623966337742419,4395630,Devin Vassell,G,24,SA
27,1.299422416573728,0.1632375332341518,1.0433058051590616,1.1844296718910112,1.2934935395858747,1.405216186625155,1.5797885651758858,6578,Harrison Barnes,F,24,SA
144,1.2992824329077552,0.18657760654968814,1.0110953646222578,1.1665216001443253,1.2884089484480599,1.4165703483888055,1.6181239150227886,4065732,De'Andre Hunter,F,5,CLE
313,1.2988000464747909,0.1623765557564439,1.045935911196696,1.1867406981870072,1.2922234863032631,1.4006868604699785,1.5858212327291827,4432848,Jaime Jaquez Jr.,F,14,MIA
204,1.2987500618063081,0.3007086532360165,0.8629987989065566,1.0885905168212857,1.2709742276079983,1.473625484353719,1.835029905556104,4279318,Daeqwon Plowden,G,23,SAC
229,1.2969546540815606,0.2856961217452675,0.8734694147687393,1.1019562098488476,1.265004381403709,1.4708026596620005,1.8048478247941109,4396963,Blake Hinson,F,26,UTAH
425,1.2965282137209921,0.25942835525337554,0.9148254370437984,1.111685039664021,1.2712680692257652,1.452609176817107,1.7540067579662955,4701208,Moussa Cisse,C,6,DAL
242,1.2964940390465898,0.19665608768934406,0.9964151903968919,1.1544089176767742,1.283849552989961,1.426422385945758,1.6393064917513733,4397189,Jalen Smith,F,4,CHI
395,1.2936234816808392,0.20667352765409527,0.97903678110183,1.1434945816546116,1.2828148193756834,1.4250837059921566,1.6540954583708534,4683634,Bennedict Mathurin,G,11,IND
148,1.2880692117336103,0.24673514695148036,0.916527518039742,1.1190887999716672,1.2715182315670726,1.4420700066792793,1.7275760757729453,4066218,Grant Williams,F,30,CHA
219,1.2880481236824326,0.21945982840127437,0.9563042430340603,1.1336295713189215,1.2768252394860533,1.4197145525973123,1.677043915795868,4395651,Coby White,G,4,CHI
389,1.2858150213481396,0.19186465559929033,0.9875860940499142,1.1502522366204604,1.278415870411165,1.4083817144475193,1.6160497168298456,4601025,Pelle Larsson,G,14,MIA
492,1.2852889772294742,0.23331171050892233,0.9323463139558541,1.118374365983616,1.2668084524447245,1.4320225731089966,1.697409742036451,5061568,Carter Bryant,F,24,SA
515,1.2842810172247439,0.3401430146542896,0.811231259826952,1.0434578817188538,1.2438864913541186,1.4795284520031442,1.92728083007094,5107818,Isaac Jones,C,23,SAC
309,1.2827910584993898,0.17696481825173224,1.0068757916280842,1.1573193170108627,1.2751149751193882,1.3956511600974526,1.5862372829659004,4432822,Isaac Okoro,F,4,CHI
540,1.2811294066633472,0.19358182699389448,0.9796228278524864,1.1447715779756207,1.2701230042721197,1.4079487183150423,1.6166691013528307,5238230,Tre Johnson,G,27,WSH
390,1.2797421677500773,0.18365268803379986,0.9995528469505641,1.145542640201641,1.2701462774797614,1.3989946664513004,1.594969392742886,4602025,Sion James,G,30,CHA
480,1.2773003730431263,0.23281620403250736,0.9212295597853146,1.1136500796510411,1.2614704343454788,1.4204773540749622,1.6878346006916045,4997526,Ousmane Dieng,F,25,OKC
123,1.2771200493950725,0.2350390001346334,0.9177420938506079,1.1124370433740838,1.2599560674031327,1.43146664324609,1.6933653563493378,3914044,Landry Shamet,G,18,NY
188,1.2756058495251388,0.1691594627841101,1.0158575623710497,1.1574914893132624,1.2638962518799324,1.385258569584066,1.5641452733889727,4278067,Nic Claxton,C,17,BKN
36,1.2747777055161849,0.1733929165581067,1.0031488741856456,1.1542792639716817,1.2651037025722427,1.3878959407329767,1.5731677191251812,2490149,CJ McCollum,G,27,WSH
233,1.2745101191227841,0.23373071000029985,0.9192699713802159,1.108193982039616,1.2594328111228483,1.4243113982455826,1.6753022324877507,4397018,Ochai Agbaji,G,28,TOR
87,1.2712360943071044,0.17750386583473543,0.993171498670464,1.1446665102022904,1.2629129212980277,1.3875769241402556,1.5800371347221769,3133628,Myles Turner,C,15,MIL
10,1.2686364551487084,0.3169901756817429,0.813606817587681,1.039442234407793,1.2301653425934278,1.4674107368304004,1.826407730904138,3442,DeAndre Jordan,C,3,NO
12,1.2647642280657647,0.2219032386055388,0.9281500133413995,1.11415934077179,1.2504658118423189,1.4017908769441152,1.6531647332735249,3449,Kevin Love,F,26,UTAH
20,1.2630162303029744,0.31979875866129004,0.8032977548659025,1.034400512927814,1.233167551254858,1.4593851436979812,1.843354805971909,6427,Bismack Biyombo,C,24,SA
472,1.2608631115797357,0.23160182220628558,0.9056941735611244,1.1015182104327876,1.241255613289567,1.4016679976799322,1.6718548467324308,4897943,Dalton Knecht,F,13,LAL
396,1.254761644533856,0.31225147277399445,0.7957691569937203,1.0298833533498137,1.2192750068303257,1.4572880313681185,1.8227648252626176,4683678,Scoot Henderson,G,22,POR
160,1.252541707976719,0.28443011350060554,0.8288998170451682,1.0493985784990583,1.2298947539297198,1.4250910403699961,1.7506098633802758,4066387,Amir Coffey,G,15,MIL
38,1.2505453227929488,0.2137770840034039,0.9254779084401009,1.1029477135141843,1.2375809648520026,1.3824394677532923,1.626700408486153,2528426,Jordan Clarkson,G,18,NY
143,1.2469795138150699,0.18192993384557984,0.960421294339348,1.1196514535255748,1.2378527712899021,1.3678624389271368,1.5526752018875745,4065731,Jay Huff,C,11,IND
387,1.2465890969687672,0.27396273492888146,0.8510016686221479,1.0520122673034145,1.2174294785218818,1.4128013053731077,1.7214239715966073,4600663,Zach Edey,C,29,MEM
173,1.2459844258079018,0.20045350497939515,0.934003507791489,1.1062545908907437,1.2344953414483397,1.3708623579442198,1.598356223600699,4277843,Gary Trent Jr.,G,15,MIL
180,1.244618230790046,0.20683147577504854,0.9282362908194743,1.099853007721916,1.2316752043814585,1.3772990788575974,1.6038966265978503,4277951,Luka Garza,C,2,BOS
74,1.2414328209356744,0.19238114858401717,0.9453229182054612,1.1052252137294918,1.2255757710484028,1.3681921344310726,1.5737336610784796,3064440,Zach LaVine,G,23,SAC
174,1.2371849280493252,0.16361713604534867,0.9793620513783946,1.1224435175538043,1.2292281075638498,1.344002954692776,1.5218453083262058,4277847,Wendell Carter Jr.,C,19,ORL
130,1.2362586609682453,0.23536099902599267,0.8825890985588852,1.0667992888983422,1.2161890670947764,1.3885796035034326,1.648066534628214,3934723,Thomas Bryant,C,5,CLE
75,1.2356365783666878,0.17381624530124454,0.9679113890572557,1.1132698800199243,1.227463726648543,1.3474040099685372,1.5329274568132525,3064482,Bobby Portis,F,15,MIL
178,1.2330953026892904,0.3292169661431351,0.7692380754661382,1.0045729737747555,1.193561311250074,1.4212125150348096,1.8536767159914929,4277919,Mo Bamba,C,28,TOR
350,1.2330900963395304,0.19191717310692283,0.9359283906992875,1.0988650753477036,1.2226289788653597,1.361717175956636,1.5597886828553216,4576060,Ryan Kalkbrenner,C,30,CHA
457,1.232811271184588,0.17296317644831785,0.968369994106916,1.10974717241464,1.2246897811747561,1.3473050365826529,1.525629404298999,4845374,Bub Carrington,G,27,WSH
281,1.2230898737840712,0.1705297238989394,0.9602028333766003,1.1014771552392626,1.2136180872713838,1.3338542096304213,1.5170529750159771,4432158,Evan Mobley,C,5,CLE
5,1.22232056337367,0.14426211719572635,0.9961256968742707,1.1214615160503119,1.2170835721776057,1.3134352699062428,1.4714410949698913,3202,Kevin Durant,F,10,HOU
393,1.2186637214341736,0.1619585620262296,0.9671787947623499,1.1041171396162983,1.2127308340440863,1.3218991717307493,1.4902580256413465,4683021,Deni Avdija,F,22,POR
311,1.2185253243813896,0.32341324366065266,0.7588029158537666,0.985569688022788,1.1935779619949485,1.4098997897392906,1.7933128518148092,4432827,Oscar Tshiebwe,C,26,UTAH
462,1.2169653355040662,0.2547285182313603,0.8329005847139174,1.0366870797098582,1.1963392805942838,1.3741238424571687,1.667407336917893,4871141,Ariel Hukporti,C,18,NY
146,1.2160073727332301,0.16699151310696175,0.9550135005169766,1.1019279298824423,1.2070192309043646,1.3238515565906628,1.5089856481197885,4065804,Sam Hauser,F,2,BOS
298,1.2151677690160894,0.14918090893432334,0.9829317136904278,1.1118026292507064,1.2076726652895888,1.3103307887029998,1.4721350464379404,4432639,Jabari Smith Jr.,F,10,HOU
167,1.2142111218048153,0.20184945032255555,0.9146639262724345,1.0709177613619487,1.2004494721022732,1.3438068634071105,1.55436179417259,4066757,Sam Merrill,G,5,CLE
56,1.208902896928891,0.17030156956912249,0.9433527005663161,1.0890620933446435,1.2023253262011862,1.3211043900152326,1.5007135403560559,2991070,Jerami Grant,F,22,POR
448,1.2072907148176448,0.15308024143201857,0.9614235658493769,1.1016585723095016,1.1992677931768503,1.3029383946532225,1.4736514681263873,4711294,Matas Buzelis,F,4,CHI
493,1.2069451208548916,0.15542663643383087,0.9646468211343467,1.0983422892511805,1.1981146229660835,1.3077420177411554,1.4741285013514929,5061575,Kon Knueppel,G,30,CHA
277,1.2035529928069733,0.24140523517961843,0.8404683105401003,1.0334669894339548,1.190864794655007,1.3490878322101338,1.6380929849184898,4431893,Jamison Battle,F,28,TOR
542,1.1988972190937763,0.28521134833147266,0.7828090504291201,0.9979156449370469,1.1685135761295102,1.3771005212412661,1.7181851305423395,5239590,Liam McNeeley,G,30,CHA
458,1.1987768041347917,0.24386475049332632,0.8406520431456215,1.0239615991864508,1.1742101724147767,1.3495201977001305,1.6395672952594236,4868423,Jaden Hardy,G,6,DAL
157,1.1977809190814928,0.1631232882360088,0.9440255482576231,1.084372999764199,1.1885157187671904,1.3056943880445187,1.4773908402080496,4066354,Payton Pritchard,G,2,BOS
24,1.197550531344194,0.18653820066159021,0.9144380967938165,1.0677816429536255,1.1862730351575674,1.3174182409242916,1.5168729011249384,6475,Klay Thompson,G,6,DAL
161,1.1969757623697657,0.22243419778159343,0.8597042869404379,1.0447467958021133,1.1780285029397628,1.334949899579499,1.582632320885013,4066399,Micah Potter,C,11,IND
300,1.195182387658275,0.3108980784720518,0.7474734760159316,0.9776143687332025,1.1624557378169387,1.3731647507061098,1.7537055392237155,4432808,James Wiseman,C,11,IND
111,1.190185253425556,0.15733411628972457,0.9417306020123286,1.0807136232912922,1.187642901532197,1.290337926040396,1.4570527309368748,3157465,Duncan Robinson,F,8,DET
340,1.1898592784421584,0.26865059957523163,0.7981172566548088,0.9948980050769078,1.1639106479961314,1.3543204661460668,1.667367335641444,4433607,DaRon Holmes II,F,7,DEN
373,1.1888963639689154,0.1929001281406812,0.8960340328898803,1.0491932248422404,1.1779991897200097,1.3131455415509037,1.5213304419814506,4593016,Quinten Post,C,9,GS
81,1.1861900279807778,0.23769999536829353,0.8329252797698384,1.0228569892673804,1.164562921473747,1.3338461068805618,1.5992515076715321,3102531,Kristaps Porzingis,C,1,ATL
62,1.183325426615841,0.15079668348311606,0.9527731790743332,1.0773402997755503,1.176694011539515,1.2825631703717368,1.4462994454505345,3032976,Rudy Gobert,C,16,MIN
152,1.1799815892897834,0.2522991719724211,0.7960224167151112,1.0059754524775213,1.1663276541242724,1.3300987129182447,1.6214948373621039,4066268,Duop Reath,C,22,POR
